YEAR,Team,DATE,LOCATION,OPPONENT,RESULT,TEAMSCORE,OPPSCORE,RECORD,WAB,ADJO,ADJD,OPPP,OEFG%,OTO%,OOR%,OFTR,DPPP,DEFG%,DTO%,DOR%,DFTR
2020,Washington,Thu 2-13,A,USC,L,56,62,12-13,-4.3,99.6,91.4,86.5,41.7,17,21.6,11.7,95.8,40.3,9.3,34.8,19.4
2020,Washington,Sat 2-15,A,UCLA,L,57,67,12-14,-4.7,98.4,92,89,49,28.1,34.4,21.6,104.6,48,20.3,31.3,45.1
2020,Washington,Thu 2-20,H,Stanford,L,64,72,12-15,-5.3,99.7,96.1,87.7,38.7,16.4,20.5,33.9,98.6,53.6,15.1,14.7,34.5
2020,Washington,Sat 2-22,H,California,W,87,52,13-15,-5.2,118.4,82.9,123.9,62.5,22.8,33.3,50,74,26.1,22.8,28.6,78.3
2020,Washington,Fri 2-28,H,Washington St.,L,74,78,13-16,-6.1,101.1,106.7,98.7,47.2,20,30.8,70.4,104.1,57.3,28,26.9,56.3
2020,Washington,Thu 3-05,A,Arizona St.,W,90,83,14-16,-5.5,129.9,109.8,121.6,60.2,18.9,32.3,37.3,112.2,48.6,12.2,31.8,25.4
2020,Washington,Sat 3-07,A,Arizona,W,69,63,15-16,-4.7,112.2,77.5,96.2,48.2,19.5,19.4,30.4,87.8,42.1,25.1,35.9,38.6
2020,Washington,Wed 3-11,N,Arizona,L,70,77,15-17,-5,101.2,94.9,92,42.2,25,32.3,41.4,101.2,47.4,17.1,26.2,50
2021,Washington,Wed 12-09,H,Seattle,W,73,41,1-3,-1.2,98,69.2,105.5,53.6,23.1,30,26.8,59.2,32.2,20.2,19.5,11.9
2021,Washington,Sat 12-12,H,Oregon,L,71,74,1-4,-1.7,100.6,93.6,98.9,51.7,22.3,26.7,16.9,103.1,41.5,16.7,45,41.5
2021,Washington,Wed 12-16,H,Montana,L,58,66,1-5,-2.7,80.4,97.8,81.8,43.9,22.6,28.6,33.3,93.1,40.7,16.9,26.5,50
2021,Washington,Sun 12-20,N,Colorado,L,69,92,1-6,-2.9,106.4,119.6,99.4,46,13,22.5,25.4,132.5,55,10.1,38.7,46.7
2021,Washington,Thu 12-31,H,Arizona,L,53,80,1-7,-3.4,80.6,99,74.3,35.9,14,18.8,17.2,112.2,46.4,14,47.5,37.7
2021,Washington,Thu 1-07,N,Stanford,L,75,91,1-8,-4,96.4,107.7,89.6,41.4,20.3,28.3,30,108.7,56.8,26.3,43.8,30.3
2021,Washington,Sat 1-09,A,California,L,78,84,1-9,-4.7,121.7,121.5,116.8,61,22.5,32,42,125.8,65.2,13.5,22.6,32.1
2021,Washington,Thu 1-14,A,USC,L,68,95,1-10,-4.9,108.4,115.4,94.1,45.7,22.1,30.6,32.8,131.4,56.6,13.8,44.4,60.7
2021,Washington,Sat 1-16,A,UCLA,L,76,81,1-11,-5.1,121,99.5,109.5,60.3,15.8,13.3,17.2,116.7,47.9,8.6,36.6,24.3
2021,Washington,Wed 1-20,H,Colorado,W,84,80,2-11,-4.5,134.9,109,125.8,59.6,15,34.5,31.6,119.8,47.1,7.5,42.9,27.5
2021,Washington,Sun 1-24,H,Utah,W,83,79,3-11,-4.1,117.9,103.2,116,61.4,16.8,29,38.6,110.4,56.6,22.4,34.5,19.7
2021,Washington,Sun 1-31,H,Washington St.,L,62,77,3-12,-4.8,92.1,105.6,84.1,46.4,25.8,21.6,32.7,104.5,50,24.4,48.7,44.3
2021,Washington,Thu 2-04,A,Oregon St.,L,71,91,3-13,-5.2,108,117.8,101.1,50,19.9,21.4,43.1,129.6,57.7,7.1,22.9,29.2
2021,Washington,Sat 2-06,A,Oregon,L,74,86,3-14,-5.6,110.6,109.1,106.1,60.2,20.1,20,42.9,123.3,59.3,21.5,44.4,33.9
2021,Washington,Thu 2-11,H,USC,L,54,69,3-15,-5.9,93,90.8,80.7,45.4,20.9,12.5,13,103.1,50,19.4,39.4,35.1
2021,Washington,Sat 2-13,H,UCLA,L,61,64,3-16,-6.4,92.8,85.3,89.6,44.8,14.7,18.4,24.1,94,56.9,20.6,16.1,35.3
2021,Washington,Mon 2-15,A,Washington St.,W,65,63,4-16,-5.9,114.2,93.5,99.8,47.5,9.2,21.1,23.3,96.8,46.9,29.2,36.7,36.7
2021,Washington,Thu 2-18,H,Stanford,L,61,79,4-17,-6.6,91.1,106.3,83.6,48.4,27.4,25.8,1.6,108.2,60.2,16.4,16.7,37
2021,Washington,Sat 2-20,H,California,W,62,51,5-17,-6.4,92.8,75.9,92.2,51,20.8,13.8,32.7,75.9,29.2,14.9,30.6,45
2021,Washington,Tue 2-23,A,Arizona St.,L,64,97,5-18,-6.9,87.5,109.6,79.8,42.3,20,21.7,30.8,121,58,10,23.7,36.2
2021,Washington,Thu 2-25,A,Arizona St.,L,72,80,5-19,-7.5,105.7,100.7,98.9,51.6,19.2,27.5,22.2,109.9,53.3,16.5,25.7,35
2021,Washington,Sat 2-27,A,Arizona,L,74,75,5-20,-7.8,109.8,92.8,102.9,54.9,18.1,9.7,47.1,104.3,42.9,13.9,33.3,38.1
2021,Washington,Wed 3-10,N,Utah,L,95,98,5-21,-8.3,118.6,116.2,118.8,60.7,17.5,28.6,18.6,122.5,73.6,20,8,50.9
2021,Washington,Sun 11-29,N,Baylor,L,52,86,0-1,-0.1,89.2,102.1,77.7,41.3,20.9,14.7,23.1,128.4,60.4,23.9,60,16.4
2021,Washington,Tue 12-01,N,UC Riverside,L,42,57,0-2,-0.9,66.8,82.4,62.3,32.4,17.8,12.5,18.5,84.5,41,23.7,33.3,21.3
2021,Washington,Thu 12-03,A,Utah,L,62,76,0-3,-1.3,97,95.7,89,39.4,18.7,39.6,12.7,109.2,49.2,15.8,38.5,32.8
2022,Washington,Thu 11-11,H,Northern Arizona,W,73,62,1-1,-1,84.3,91.4,95.4,40.8,18.3,29.5,58.3,81,40.7,27.4,28.9,44.4
2022,Washington,Mon 11-15,H,Texas Southern,W,72,65,2-1,-0.9,100.2,100.4,100.4,45.6,16.7,30.3,49.1,90.6,37.5,29.3,60.4,20.8
2022,Washington,Thu 11-18,H,Wyoming,L,72,77,2-2,-1.6,90.7,88.5,86.7,35.2,8.4,29.1,28.4,92.7,48.3,20.5,21.6,54.2
2022,Washington,Mon 11-22,N,George Mason,W,77,74,3-2,-1.3,116.5,106.1,113.5,53.8,16.2,25.8,53.8,109.1,49.1,20.6,39.4,48.1
2022,Washington,Tue 11-23,N,South Dakota St.,W,87,76,4-2,-1,116.3,91.7,117.3,66.7,21.6,26.9,18.3,102.5,50.8,20.2,33.3,27
2022,Washington,Wed 11-24,N,Nevada,L,62,81,4-3,-1.7,89.7,101,83.9,44.9,19,19.5,28.8,109.6,52.8,23,39.3,62.3
2022,Washington,Sat 11-27,H,Winthrop,L,74,82,4-4,-2.6,87.7,102.3,92.2,50.8,21.2,8.8,23.3,102.1,52.3,19.9,32.4,35.4
2022,Washington,Sat 12-18,H,Seattle,W,64,56,5-4,-2.5,87.4,80.7,85.4,41.7,18.7,26.8,36.7,74.8,39.4,24,25,7.6
2022,Washington,Tue 12-21,H,Utah Valley,L,52,68,5-5,-3.3,82.9,99.8,76.8,35.2,17.7,26.8,48.1,100.5,50.9,29.5,48.3,35.8
2022,Washington,Mon 1-03,A,Arizona,L,79,95,5-6,-3.5,113.9,105,102.5,46,7.8,26.7,17.3,123.3,65,27.2,38.7,35
2022,Washington,Thu 1-06,A,Utah,W,74,68,6-6,-3.1,107.4,97.7,108.9,52.5,8.8,16.2,23,100.1,53.5,28,39.4,19.3
2022,Washington,Sun 1-09,A,Colorado,L,64,78,6-7,-3.6,95.9,101.8,88.1,44.8,13.8,7.7,27.6,107.4,54.7,19.3,31.4,18.8
2022,Washington,Wed 1-12,H,California,W,64,55,7-7,-3.5,101.2,92.7,100.5,46.2,22,38.7,40.4,86.4,54.2,26.7,16.7,10.4
2022,Washington,Sat 1-15,H,Stanford,W,67,64,8-7,-3.3,110.6,90,101.2,44.1,12.1,25.6,37.3,96.7,51,31.7,50,46.9
2022,Washington,Thu 1-20,A,Oregon St.,W,82,72,9-7,-3.1,112.5,105,121.5,60,13.3,29.6,40,106.7,48.3,17.8,35.3,33.9
2022,Washington,Sun 1-23,A,Oregon,L,56,84,9-8,-3.5,80.3,113.6,79.9,34.5,32.8,42.9,41.8,119.9,61.9,18.6,32.1,22
2022,Washington,Thu 1-27,H,Colorado,W,60,58,10-8,-3.3,92.6,82.2,87.5,42.6,21.9,36.6,27.9,84.6,41.5,23.3,25,32.1
2022,Washington,Sat 1-29,H,Utah,W,77,73,11-8,-3.1,93.1,88,94.8,49.2,19.7,25,45.8,89.9,44.8,24.6,31.6,23.9
2022,Washington,Thu 2-03,A,California,W,84,63,12-8,-2.8,137.9,100.7,130.9,60.9,10.9,32.3,10.9,98.2,41.1,14,38.1,30.6
2022,Washington,Sun 2-06,A,Stanford,L,69,87,12-9,-3.4,96.2,112.6,91.6,43.5,14.6,28.9,21.7,115.4,59.2,26.5,48.5,24.6
2022,Washington,Tue 11-09,H,Northern Illinois,L,64,71,0-1,-1,80.6,105.3,83.7,28.7,15.7,45,48,92.8,56.3,26.1,14.3,52.1
2022,Washington,Sat 2-12,H,Arizona,L,68,92,13-10,-3.5,111.8,109.3,97,38.1,17.1,38.5,52.5,131.2,63.5,12.8,37.5,31.7
2022,Washington,Thu 2-17,A,USC,L,69,79,13-11,-3.9,102.2,105.7,97.2,41.7,19.7,36.6,41.7,111.3,54.8,21.1,40,27.4
2022,Washington,Sat 2-19,A,UCLA,L,50,76,13-12,-4.1,91.8,98.7,77.3,37.5,21.6,23.5,28.8,117.5,55.6,10.8,31.4,17.5
2022,Washington,Wed 2-23,A,Washington St.,L,70,78,13-13,-4.4,122.6,111.2,108.1,52.8,18.5,35.5,33.3,120.5,47.5,13.9,42.9,37.7
2022,Washington,Thu 2-10,H,Arizona St.,W,87,64,13-9,-3.2,123.8,87.8,114.1,55.8,18.4,27.3,48.3,83.9,43.2,18.4,28.6,18.2
2022,Washington,Sat 2-26,H,Washington St.,W,78,70,14-13,-4.1,117.5,99.3,111.5,51.9,15.7,32.3,53.7,100,40.7,17.1,40.5,18.6
2022,Washington,Mon 2-28,H,UCLA,L,66,77,14-14,-4.5,110.7,101.9,99.2,47.5,15,24.2,20,115.8,50,16.5,42.9,50
2022,Washington,Thu 3-03,H,Oregon,W,78,67,15-14,-4.2,110.8,85.6,106.9,49.2,16.4,31.4,47.5,91.8,42.6,15.1,31.8,23.5
2022,Washington,Sat 3-05,H,Oregon St.,W,78,67,16-14,-4.1,104.6,93.4,112,62.3,21.5,38.5,21.1,96.2,44.8,21.5,26.5,27.6
2022,Washington,Wed 3-09,N,Utah,W,82,70,17-14,-3.9,127.7,107.6,129.3,54,7.9,38.2,25.4,110.4,53.6,25.2,43.3,19.6
2022,Washington,Thu 3-10,N,USC,L,61,65,17-15,-4.4,95,85.8,87.3,35.4,11.5,26.7,27.7,93.1,54.9,32.9,35.5,29.4
2018,Washington St.,Sun 11-12,H,Texas Southern,W,86,84,1-0,0,91.1,105,102.8,42.8,12,27.8,38.2,100.4,61,23.9,14.3,30.5
2018,Washington St.,Wed 11-15,H,Seattle,W,75,59,2-0,0.1,96.4,88.8,103.6,56.1,22.1,22.2,29.8,81.5,37.1,16.6,29.4,14.3
2018,Washington St.,Sat 11-18,H,Idaho St.,W,83,62,3-0,0.2,109.1,96.2,119.8,65.8,20.2,27.6,10,89.5,47.5,24.5,30.6,16.9
2018,Washington St.,Thu 11-23,N,Saint Joseph's,W,75,71,4-0,0.4,107.5,103.4,106.2,57.9,18.4,14.7,22.8,100.5,47,9.9,23.3,22.7
2018,Washington St.,Fri 11-24,N,Saint Mary's,W,84,79,5-0,0.9,126.5,104.3,125.1,65.2,13.4,20.8,25,117.7,59.5,13.4,21.9,27.6
2018,Washington St.,Sun 11-26,N,San Diego St.,W,93,86,6-0,1.5,127.1,106.1,118.2,57.3,16.5,23.5,40.3,109.3,50,16.5,40,27
2018,Washington St.,Sat 12-02,H,UC Davis,L,67,81,6-1,0.6,95.4,118.4,94.5,52.6,24,19.4,17.5,114.3,60.9,18.3,26.7,38.2
2018,Washington St.,Wed 12-06,A,Idaho,L,64,91,6-2,-0.1,87.5,116,86.6,46.7,17.6,18.4,23,123.1,58.3,12.2,33.3,15.3
2018,Washington St.,Sat 12-09,A,UTEP,L,69,76,6-3,-1,116.4,125.8,110.2,55.4,19.2,34.4,17.9,121.4,48.2,9.6,29.4,38.6
2018,Washington St.,Sat 12-16,H,IUPUI,W,72,59,7-3,-0.9,105.6,98,110.6,62.7,21.5,21.7,17.6,90.6,40.8,13.8,31.9,2.8
2018,Washington St.,Wed 12-20,H,Kansas St.,L,65,68,7-4,-1.6,106.5,102.1,99,47.6,15.2,24.4,14.5,103.6,45,12.2,30.8,31.7
2018,Washington St.,Fri 12-22,H,Bethune Cookman,W,86,58,8-4,-1.5,99,84.3,110.6,58.8,23.1,21.2,38.6,74.6,35.7,19.3,29.1,24.3
2018,Washington St.,Fri 12-29,A,UCLA,L,82,96,8-5,-2,119,117.1,112.2,59.3,10.9,9.4,30.5,131.3,53.8,9.6,34.1,50.8
2018,Washington St.,Sun 12-31,A,USC,L,71,89,8-6,-2.3,101.1,106.9,94.3,50.9,22.6,21.6,31,118.2,58.3,14.6,33.3,28.8
2018,Washington St.,Sat 1-06,H,Washington,L,65,70,8-7,-3.1,95.6,93.3,89.2,46.5,31.6,44.7,29.8,96.1,54.5,23.3,14.8,25.5
2018,Washington St.,Thu 1-11,H,Stanford,L,70,79,8-8,-3.9,107.3,106.1,98.9,51.7,31.1,44.4,27.6,111.6,62.5,18.4,17.9,40.4
2018,Washington St.,Sat 1-13,H,California,W,78,53,9-8,-3.9,111.6,95,118.5,71.6,22.8,12.5,13.7,80.5,34.8,21.3,42.2,13.6
2018,Washington St.,Thu 1-18,A,Colorado,L,73,82,9-9,-4.4,110.5,120.9,106.6,52.3,11.7,20.5,7.6,119.8,59.5,14.6,27.6,31
2018,Washington St.,Sun 1-21,A,Utah,L,69,82,9-10,-4.8,110.9,114.4,103.4,51.7,21,32.4,16.9,122.8,57.9,15,31.4,15.9
2018,Washington St.,Sun 1-28,A,Washington,L,62,80,9-11,-5.4,98.9,111.1,90.3,47.4,21.8,25,19.3,116.5,63.4,16,23.1,26.8
2018,Washington St.,Wed 1-31,H,Arizona,L,72,100,9-12,-6,105.9,126.2,101.5,49.1,9.9,8.6,44.4,141,68.8,11.3,33.3,34.4
2018,Washington St.,Sun 2-04,H,Arizona St.,L,78,88,9-13,-6.7,112.7,109.4,108.8,59.6,25.1,26.7,19.3,122.7,62.3,16.7,29.6,21.3
2018,Washington St.,Thu 2-08,A,Oregon St.,L,62,94,9-14,-7.3,96.9,119.8,86.4,44.8,25.1,29.7,20.7,130.9,62.9,16.7,33.3,43.1
2018,Washington St.,Sun 2-11,A,Oregon,L,57,84,9-15,-7.8,99.8,114.5,87.9,49,23.1,23.5,23.5,129.6,60.9,13.9,28.6,38.2
2018,Washington St.,Thu 2-15,H,Colorado,W,73,69,10-15,-7.6,106.5,102.2,104.6,46,10,28.9,37.1,98.9,42.2,21.5,35.3,68.6
2018,Washington St.,Sat 2-17,H,Utah,L,70,77,10-16,-8.3,112.4,119.1,110.5,48.4,17.4,37.5,21.3,121.6,62,18.9,28.6,40
2018,Washington St.,Thu 2-22,A,California,W,78,76,11-16,-8.1,117.1,117.8,114.1,58,14.6,20,32.1,111.2,55.9,17.6,33.3,25.4
2018,Washington St.,Sat 2-24,A,Stanford,L,84,86,11-17,-8.7,131.9,125.7,125.5,65.8,19.4,33.3,11.7,128.5,55.7,17.9,55.2,32.8
2018,Washington St.,Thu 3-01,H,Oregon,W,78,76,12-17,-8.4,121.2,110.7,118.3,61.1,18.2,28.6,27.8,115.3,54.8,19.7,38.9,19.4
2018,Washington St.,Sat 3-03,H,Oregon St.,L,67,92,12-18,-9.2,97.3,132,96.6,54.5,18.7,12.1,19.6,132.6,61.9,10.1,34.4,31.7
2018,Washington St.,Wed 3-07,N,Oregon,L,62,64,12-19,-9.9,98.6,87.9,92.5,48,23.9,17.2,36.7,95.5,45.2,17.9,39.5,29
2019,Washington St.,Sun 11-11,H,Nicholls St.,W,89,72,1-0,0,106.8,101.4,116.5,55.7,10.5,28.2,27.1,94.3,48.5,24.9,31.7,15.2
2019,Washington St.,Wed 11-14,N,Seattle,L,69,78,1-1,-0.8,92.6,104.9,90,33.8,18.3,36,33.8,101.7,55.5,22.2,26.7,41.8
2019,Washington St.,Mon 11-19,H,Cal Poly,W,84,70,2-1,-0.8,111.2,102.1,120,57.5,14.3,38.2,17.9,100,52.4,22.9,31.4,11.3
2019,Washington St.,Sat 11-24,H,Delaware St.,W,80,52,3-1,-0.8,92.7,96,108.7,54.2,17.7,26.3,40,70.6,32.7,14.9,29.6,8
2019,Washington St.,Tue 11-27,H,Cal St. Northridge,W,103,94,4-1,-0.7,116.1,111.2,123.6,62.1,15.6,25,28.6,112.8,53.8,15.6,34.9,16.5
2019,Washington St.,Sat 12-01,A,New Mexico St.,L,63,69,4-2,-1.1,99.5,95.6,94.5,56.5,28.5,31,13,103.5,45.7,13.5,30.6,36.2
2019,Washington St.,Wed 12-05,H,Idaho,W,90,70,5-2,-1.1,110.5,117.8,131.8,57.7,5.9,28.2,33.8,102.5,49.2,17.6,35,23.8
2019,Washington St.,Sun 12-09,H,Montana St.,L,90,95,5-3,-2,97.9,117.2,111.5,59.8,14.9,16.7,27.3,117.7,63.9,18.6,19.4,37.7
2019,Washington St.,Mon 12-17,H,Rider,W,94,80,6-3,-2,107.3,98.2,110.2,59.8,21.1,13.8,110.9,93.8,45.8,19.9,28.6,33.3
2019,Washington St.,Wed 12-19,H,SIU Edwardsville,W,89,73,7-3,-2,103.6,101.6,113.6,57.5,20.4,22.2,62.3,93.1,51.5,20.4,26.2,26.2
2019,Washington St.,Sat 12-22,N,San Diego,L,75,82,7-4,-2.6,116.7,116.1,108.6,59.4,23.2,17.9,26.4,118.7,58.5,11.6,26.5,33.9
2019,Washington St.,Sun 12-23,N,New Mexico St.,L,72,75,7-5,-3.2,113.8,110.2,111.4,59.2,21.7,26.9,32.7,116,55.8,18.6,37.5,20
2019,Washington St.,Sat 12-29,H,Santa Clara,L,71,79,7-6,-4.1,107.5,124.3,107.5,50.8,12.1,25,28.8,119.6,67,13.6,14.3,32.1
2019,Washington St.,Sat 1-05,A,Washington,L,67,85,7-7,-4.4,115.3,120.4,100.2,58.2,25.4,18.5,22.4,127.1,67,16.4,20.8,34
2019,Washington St.,Thu 1-10,A,Colorado,L,60,92,7-8,-4.9,100.9,122.6,86.6,38.6,17.3,27,33.3,132.8,63.3,17.3,45.2,28.1
2019,Washington St.,Sat 1-12,A,Utah,L,70,88,7-9,-5.4,90.5,107.4,94.3,39.8,17.5,29.5,39.1,118.6,62.5,20.2,37.9,30
2019,Washington St.,Thu 1-17,H,California,W,82,59,8-9,-5.4,108.5,89.7,117.4,61.6,14.3,17.9,30.4,84.5,44.6,20,18.4,28.6
2019,Washington St.,Sat 1-19,H,Stanford,L,66,78,8-10,-6.2,100.1,111.4,93.3,48.4,19.8,20.5,12.9,110.3,63,19.8,20.8,25.9
2019,Washington St.,Thu 1-24,A,Oregon St.,L,77,90,8-11,-6.8,114.4,125.1,114.6,60.7,17.9,17.2,17.9,134,60,13.4,44.1,24.6
2019,Washington St.,Sun 1-27,A,Oregon,L,58,78,8-12,-7,118.8,114.5,96.1,60.9,28.2,21.7,8.7,129.3,63.6,11.6,24,18.2
2019,Washington St.,Wed 1-30,H,UCLA,L,67,87,8-13,-7.8,104.3,121,99.9,53.5,16.4,14.7,17.5,129.7,67.6,16.4,28,47.1
2019,Washington St.,Sat 2-02,H,USC,L,84,93,8-14,-8.6,114.3,127.3,116.2,52.2,12.5,30,17.4,128.7,67.9,19.4,31,44.6
2019,Washington St.,Thu 2-07,A,Arizona St.,W,91,70,9-14,-8.1,113.2,77.4,106.2,53.3,22.2,25.7,55,81.7,37.5,19.8,27.8,48.5
2019,Washington St.,Sat 2-09,A,Arizona,W,69,55,10-14,-7.6,111.9,80,103.3,53.8,18,18.8,32.1,82.4,36.1,13.5,28.3,32.8
2019,Washington St.,Sat 2-16,H,Washington,L,70,72,10-15,-8.3,123.6,110.8,110.7,58.2,30.1,42.3,28.6,113.9,54.1,15.8,35.3,13.1
2019,Washington St.,Wed 2-20,H,Colorado,W,76,74,11-15,-8,112.4,103.2,106.3,54.5,16.8,18.8,34.5,103.5,44.7,15.4,29.5,28.8
2019,Washington St.,Sat 2-23,H,Utah,L,79,92,11-16,-8.8,112.6,119.6,114.9,55.2,16,28.6,36.2,133.8,66.1,10.2,22.6,33.9
2019,Washington St.,Thu 2-28,A,Stanford,L,50,98,11-17,-9.4,70.3,130.9,66.1,33.8,19.8,16.7,13.8,129.5,69.5,15.9,30,26.6
2019,Washington St.,Sat 3-02,A,California,L,69,76,11-18,-10.2,87.3,102,91.4,52.5,26.5,27,20,100.6,50,14.6,21.1,43.3
2019,Washington St.,Wed 3-06,H,Oregon,L,61,72,11-19,-10.8,101.3,105.1,91.5,48,25.5,26.7,32,108,57.6,15,20.6,16.9
2019,Washington St.,Sat 3-09,H,Oregon St.,L,77,85,11-20,-11.6,109.4,110.2,108.1,55,21.1,28.6,21.7,119.3,54.2,14,36.4,46.7
2019,Washington St.,Wed 3-13,N,Oregon,L,51,84,11-21,-12.1,86.8,113,73.7,37.5,28.9,31.6,30.8,121.4,56.7,20.2,41.7,14.9
2020,Washington St.,Thu 11-07,H,Seattle,W,85,54,1-0,0.1,114.1,77.8,118.8,46.3,4.2,38.8,18.5,75.4,34.7,16.8,22.5,32.2
2020,Washington St.,Tue 11-12,A,Santa Clara,L,62,70,1-1,-0.6,85.3,90.5,82,38.1,18.5,25.5,25.4,92.6,51.9,27.8,26.7,32.1
2020,Washington St.,Sun 11-17,H,Idaho St.,W,72,61,2-1,-0.6,99.1,93.7,108.8,46.1,10.6,35.1,25,92.2,49.1,30.2,40,22.6
2020,Washington St.,Thu 11-21,H,Nebraska Omaha,L,77,85,2-2,-1.5,101.1,112.4,103.8,43.5,6.7,23.4,30.4,114.6,55.1,13.5,16.1,40.7
2020,Washington St.,Mon 11-25,N,Nebraska,L,71,82,2-3,-2.3,95,104.2,91.3,41.1,16.7,30.6,21.9,105.5,60.5,19.3,19.4,43.9
2020,Washington St.,Tue 11-26,N,Old Dominion,W,66,50,3-3,-2.1,105.5,85.5,104.5,45,11.1,28.9,28.3,79.2,40.7,23.8,30,20.4
2020,Washington St.,Wed 11-27,N,Colorado St.,L,69,79,3-4,-2.9,96.7,100.9,95.4,46.3,9.7,20.5,17.6,109.2,62.7,27.7,32.1,45.1
2020,Washington St.,Wed 12-04,A,Idaho,W,78,65,4-4,-2.8,91.9,84.1,94.5,49.2,19.4,21.2,33.3,78.7,45.2,21.8,13.2,23.8
2020,Washington St.,Sat 12-07,N,New Mexico St.,W,63,54,5-4,-2.4,95.7,75.4,92.6,43.8,19.1,20.6,54.2,79.4,38.5,25,33.3,23
2020,Washington St.,Sun 12-15,H,UC Riverside,W,70,56,6-4,-2.4,104,91.1,103.9,48.2,17.8,30.6,31.6,83.1,51.1,34.1,28.6,27.7
2020,Washington St.,Thu 12-19,H,Florida A&M,W,87,73,7-4,-2.4,109.5,99.6,112.7,57.4,25.9,47.1,39.3,94.6,48.3,18.1,16.7,35
2020,Washington St.,Sat 12-21,H,Incarnate Word,W,87,59,8-4,-2.3,102.8,92.2,116.9,54.3,24.2,52.6,23.2,79.3,38.3,18.8,21.4,17.2
2020,Washington St.,Sun 12-29,H,Arkansas Pine Bluff,W,65,50,9-4,-2.3,94.2,108.5,102.4,43.5,12.6,30,24.2,78.8,43.1,23.6,25,15.7
2020,Washington St.,Thu 1-02,H,USC,L,56,65,9-5,-3,87.7,92.7,79.9,31.6,8.6,33.3,12.7,92.8,52.2,28.5,24,53.3
2020,Washington St.,Sat 1-04,H,UCLA,W,79,71,10-5,-2.8,100,89.2,101.2,47.5,12.8,15.4,54.2,90.9,46.8,20.5,24.4,33.9
2020,Washington St.,Thu 1-09,A,California,L,66,73,10-6,-3.4,100.6,103.1,95.1,45.9,17.3,20.6,57.1,105.2,54.9,24.5,24,39.2
2020,Washington St.,Sat 1-11,A,Stanford,L,62,88,10-7,-3.8,98.5,125.7,89.3,50,25.9,28.2,21.4,126.7,68.6,13,15.4,22
2020,Washington St.,Thu 1-16,H,Oregon,W,72,61,11-7,-3.3,107.8,83.6,107.6,58.7,22.4,29,32.7,91.2,53.9,23.9,17.2,23.5
2020,Washington St.,Sat 1-18,H,Oregon St.,W,89,76,12-7,-3.1,123.3,105,127.2,58.2,11.4,21.4,49.1,108.6,51.6,12.9,25,24.2
2020,Washington St.,Thu 1-23,A,Colorado,L,56,78,12-8,-3.4,97.8,101.5,83.1,44.1,19.3,20,11.9,115.7,53.5,20.8,39.4,35.1
2020,Washington St.,Sat 1-25,A,Utah,L,64,76,12-9,-4,103,106.4,96.7,55.4,19.6,15.6,8.9,114.8,67.4,21.1,15.8,41.3
2020,Washington St.,Sat 2-01,H,Arizona,L,49,66,13-10,-4.2,85.9,93,75.5,39.8,13.9,12.8,24.1,101.7,42.6,9.2,32.6,20.6
2020,Washington St.,Wed 1-29,H,Arizona St.,W,67,65,13-9,-3.7,96.1,81,87.7,50,24.9,20,28.6,85.1,45.2,27.5,34.1,23.8
2020,Washington St.,Sun 2-09,H,Washington,W,79,67,14-10,-3.9,111.5,89.5,105.1,45.8,18.6,34.2,46.7,89.1,48.3,22.6,20.5,28.8
2020,Washington St.,Thu 2-13,A,UCLA,L,83,86,14-11,-4.3,112.9,99.9,106.1,53.1,16.6,21.6,26.2,109.9,50.7,15.3,36.4,30.6
2020,Washington St.,Sat 2-15,A,USC,L,51,70,14-12,-4.7,85.4,92.5,71.9,31.7,15.5,23.9,28.6,98.7,52.4,18.3,27,17.7
2020,Washington St.,Wed 2-19,H,California,L,57,66,14-13,-5.6,86.3,107.3,88.2,34.2,15.5,32.5,40.4,102.1,48.9,20.1,21.4,52.2
2020,Washington St.,Sun 2-23,H,Stanford,L,57,75,14-14,-6.2,103,115.3,90.1,37.5,14.2,33.3,26.7,118.5,68.6,22.1,13.6,48.8
2020,Washington St.,Fri 2-28,A,Washington,W,78,74,15-14,-5.6,116.9,93.4,104.1,57.3,28,26.9,56.3,98.7,47.2,20,30.8,70.4
2020,Washington St.,Thu 3-05,A,Arizona,L,62,83,15-15,-5.8,98,96.8,82.4,35.7,22.6,25.6,42.9,110.2,53.7,17.3,30.6,19.1
2020,Washington St.,Sat 3-07,A,Arizona St.,L,74,83,15-16,-6.3,97.8,95.3,89.2,40.1,24.1,37.5,29.6,100.1,45.7,19.3,30.4,36.2
2020,Washington St.,Wed 3-11,N,Colorado,W,82,68,16-16,-5.7,122.4,85.4,111.5,58.2,17.7,20,45.5,92.5,40.4,15,24.4,56.1
2021,Washington St.,Wed 11-25,H,Texas Southern,W,56,52,1-0,0.1,73.6,76.6,76.8,33,21.9,20,62,71.3,33.6,23.3,25.6,21.3
2021,Washington St.,Sat 11-28,H,Eastern Washington,W,71,68,2-0,0.3,93.3,88.7,95.7,47.1,16.2,23.3,14.7,91.7,49.1,18.9,16.2,27.6
2021,Washington St.,Wed 12-02,H,Oregon St.,W,59,55,3-0,0.7,88.8,76,86.3,38.8,21.9,30,32.8,80.5,41.5,24.9,34.9,20.3
2021,Washington St.,Wed 12-09,H,Idaho,W,61,58,4-0,0.7,78.2,95.3,88,47.9,24.5,26.7,55.3,83.7,43.4,20.2,22.5,14.8
